uid,Должность,Балл,Месяц
u851,Продавец-кассир,0,сен.13
u851,Продавец-кассир,0,окт.13
u851,Продавец-кассир,0,ноя.13
u851,Продавец-кассир,0,дек.13
u851,Продавец-кассир,0,янв.14
u851,Продавец-кассир,0,фев.14
u851,Продавец-кассир,0,мар.14
u851,Продавец-кассир,0,апр.14
u849,Продавец-кассир,"96,72",авг.13
u849,Продавец-кассир,97575,сен.13
u849,Продавец-кассир,0,окт.13
u849,Продавец-кассир,"96,67",ноя.13
u849,Продавец-кассир,0,дек.13
u849,Продавец-кассир,0,янв.14
u849,Продавец-кассир,"94,92",фев.14
u849,Продавец-кассир,0,мар.14
u849,Продавец-кассир,0,апр.14
u848,Продавец,0,мар.14
u848,Продавец,0,апр.14
u846,Продавец-кассир,0,май.13
u846,Продавец-кассир,"93,33",июн.13
u846,Продавец-кассир,"95,35",июл.13
u846,Старший продавец-кассир,"96,88",авг.13
u846,Старший продавец-кассир,0,сен.13
u846,Старший продавец-кассир,"97,65",окт.13
u846,Старший продавец-кассир,"98,33",ноя.13
u846,Старший продавец-кассир,983325,дек.13
u846,Старший продавец-кассир,95,янв.14
u846,Старший продавец-кассир,0,фев.14
u836,Продавец,0,май.13
u836,Продавец,"96,77",июн.13
u836,Продавец,0,июл.13
u836,Продавец,0,авг.13
u836,Продавец-кассир,0,сен.13
u836,Продавец-кассир,"91,86",окт.13
u836,Продавец-кассир,"96,67",ноя.13
u836,Продавец-кассир,0,дек.13
u836,Продавец-кассир,90,янв.14
u836,Продавец-кассир,0,фев.14
u836,Продавец-кассир,0,мар.14
u836,Продавец-кассир,100,апр.14
u834,Продавец-кассир,95,ноя.13
u834,Продавец-кассир,0,дек.13
u834,Продавец-кассир,"98,33",янв.14
u834,Продавец-кассир,"93,79",фев.14
u834,Продавец-кассир,0,мар.14
u834,Продавец-кассир,0,апр.14
u832,Продавец,"81,03",май.13
u832,Продавец-кассир,"91,67",июн.13
u832,Продавец-кассир,0,июл.13
u832,Продавец-кассир,100,авг.13
u832,Продавец-кассир,0,сен.13
u832,Продавец-кассир,"97,59",окт.13
u832,Продавец-кассир,90,ноя.13
u832,Продавец-кассир,0,дек.13
u832,Продавец-кассир,0,янв.14
u832,Продавец-кассир,"90,68",фев.14
u832,Продавец-кассир,0,мар.14
u832,Продавец-кассир,0,апр.14
u831,Продавец-кассир,0,май.13
u831,Продавец-кассир,0,июн.13
u831,Продавец-кассир,"83,33",июл.13
u831,Продавец-кассир,0,авг.13
u831,Продавец-кассир,0,сен.13
u831,Продавец-кассир,0,окт.13
u831,Продавец-кассир,95,ноя.13
u831,Продавец-кассир,"98,33",дек.13
u831,Продавец-кассир,80,янв.14
u831,Продавец-кассир,"91,53",фев.14
u831,Продавец-кассир,0,мар.14
u831,Продавец-кассир,"94,92",апр.14
u829,Продавец,0,июн.13
u829,Продавец,0,июл.13
u829,Продавец,0,авг.13
u829,Продавец-кассир,0,сен.13
u829,Продавец-кассир,0,окт.13
u829,Продавец-кассир,"81,67",ноя.13
u829,Продавец-кассир,100,дек.13
u829,Продавец-кассир,"97,78",янв.14
u829,Продавец-кассир,"96,61",фев.14
u829,Старший продавец-кассир,0,мар.14
u829,Старший продавец-кассир,0,апр.14
u827,Старший продавец-кассир,"96,23",май.13
u827,Продавец-кассир,"95,06",июн.13
u827,Продавец-кассир,"95,45",июл.13
u827,Продавец-кассир,"84,48",авг.13
u827,Продавец-кассир,"84,42",сен.13
u827,Продавец-кассир,"77,94",окт.13
u827,Продавец-кассир,0,ноя.13
u827,Продавец-кассир,"91,67",дек.13
u827,Продавец-кассир,95,янв.14
u827,Продавец-кассир,"81,36",фев.14
u827,Продавец-кассир,"89,83",мар.14
u827,Продавец-кассир,0,апр.14
u826,Продавец-кассир,0,май.13
u826,Продавец-кассир,0,июн.13
u826,Продавец-кассир,0,июл.13
u826,Продавец-кассир,0,авг.13
u826,Продавец-кассир,0,сен.13
u826,Продавец-кассир,0,окт.13
u826,Продавец-кассир,0,ноя.13
u826,Продавец-кассир,0,дек.13
u826,Продавец-кассир,0,янв.14
u826,Продавец-кассир,0,фев.14
u826,Продавец-кассир,0,мар.14
u826,Продавец-кассир,0,апр.14
u824,Старший продавец-кассир,0,май.13
u824,Старший продавец-кассир,0,июн.13
u824,Старший продавец-кассир,0,июл.13
u824,Старший продавец-кассир,0,авг.13
u824,Старший продавец-кассир,0,сен.13
u824,Старший продавец-кассир,0,окт.13
u824,Старший продавец-кассир,0,ноя.13
u824,Старший продавец-кассир,0,дек.13
u824,Старший продавец-кассир,0,янв.14
u824,Старший продавец-кассир,0,фев.14
u824,Старший продавец-кассир,"85,95",мар.14
u824,Старший продавец-кассир,0,апр.14
u823,Продавец-кассир,0,май.13
u823,Продавец-кассир,0,июн.13
u823,Продавец-кассир,0,июл.13
u823,Продавец-кассир,0,авг.13
u823,Продавец-кассир,0,сен.13
u823,Продавец-кассир,0,окт.13
u823,Продавец-кассир,0,ноя.13
u823,Продавец-кассир,0,дек.13
u823,Продавец-кассир,0,янв.14
u823,Продавец-кассир,0,фев.14
u823,Продавец-кассир,0,мар.14
u823,Продавец-кассир,0,апр.14
u821,Продавец-кассир,"94,37",май.13
u821,Продавец-кассир,89213333,июн.13
u821,Продавец-кассир,"91,3",июл.13
u821,Продавец-кассир,0,авг.13
u821,Продавец-кассир,98835,сен.13
u821,Продавец-кассир,100,окт.13
u821,Продавец-кассир,98335,ноя.13
u821,Продавец-кассир,"88,33",дек.13
u821,Продавец-кассир,"96,67",янв.14
u821,Продавец-кассир,"94,92",фев.14
u821,Продавец-кассир,0,мар.14
u821,Продавец-кассир,"91,53",апр.14
u820,Старший продавец-кассир,0,май.13
u820,Старший продавец-кассир,100,июн.13
u820,Старший продавец-кассир,0,июл.13
u820,Старший продавец-кассир,90615,авг.13
u820,Старший продавец-кассир,0,сен.13
u820,Старший продавец-кассир,0,окт.13
u820,Старший продавец-кассир,"88,33",ноя.13
u820,Старший продавец-кассир,98335,дек.13
u820,Старший продавец-кассир,0,янв.14
u820,Старший продавец-кассир,0,фев.14
u820,Старший продавец-кассир,0,мар.14
u820,Старший продавец-кассир,"98,31",апр.14
u819,Продавец,0,мар.14
u819,Продавец,0,апр.14
u818,Старший продавец-кассир,0,май.13
u818,Старший продавец-кассир,0,июн.13
u818,Старший продавец-кассир,90,июл.13
