uid,Пол,ДатаРождения,ДатаПриема,УИН Подразделения,ЭтоРуководитель,Место рождения,Должность
u851,ж,26.01.1988,01.04.2011,9cbea40d-727a-11e0-a872-001b789beaf2,0,Курган,Продавец-кассир
u852,ж,26.01.1988,01.04.2011,9cbea40d-727a-11e0-a872-001b789beaf2,0,Курган,Продавец-кассир
u856,ж,27.02.1976,01.04.2011,9cbea41a-727a-11e0-a872-001b789beaf2,0,Курск,Продавец-кассир
u857,ж,27.02.1976,01.04.2011,9cbea41a-727a-11e0-a872-001b789beaf2,0,Курск,Продавец-кассир
u858,ж,29.11.1980,01.04.2011,9cbea41a-727a-11e0-a872-001b789beaf2,0,Курск,Продавец-кассир
u860,ж,10.03.1986,01.04.2011,9cbea41a-727a-11e0-a872-001b789beaf2,0,Курск,Продавец-кассир
u861,ж,12.09.1981,01.04.2011,9cbea41a-727a-11e0-a872-001b789beaf2,0,Курск,Старший продавец-кассир
u865,ж,07.08.1982,01.04.2011,9cbea439-727a-11e0-a872-001b789beaf2,0,Кызыл-Юлдуз,Старший продавец-кассир
u869,ж,30.12.1975,01.04.2011,9cbea441-727a-11e0-a872-001b789beaf2,0,Лазаревское,Продавец-кассир
u870,ж,09.02.1970,01.04.2011,9cbea441-727a-11e0-a872-001b789beaf2,1,Лазаревское,Управляющий
u872,ж,28.01.1984,01.04.2011,9cbea40c-727a-11e0-a872-001b789beaf2,0,Лапина,Старший продавец-кассир
u873,ж,28.01.1984,01.04.2011,9cbea40c-727a-11e0-a872-001b789beaf2,0,Лапина,Старший продавец-кассир
u876,ж,07.09.1983,01.04.2011,ffb797b7-139d-11e2-be8a-001b789beaf2,1,Ленинград,Управляющий
u877,ж,10.11.1985,01.04.2011,9cbea424-727a-11e0-a872-001b789beaf2,0,Ленинград,Продавец-кассир
u882,ж,08.11.1979,01.04.2011,f17e34b2-148a-11e3-babe-ac162d794eee,1,Ленинград,Управляющий
u890,ж,08.03.1979,01.04.2011,9cbea421-727a-11e0-a872-001b789beaf2,1,Ленинград,Управляющий
u891,ж,08.03.1976,01.04.2011,9cbea424-727a-11e0-a872-001b789beaf2,0,Ленинград,Старший продавец-кассир
u892,ж,07.01.1968,01.04.2011,9cbea421-727a-11e0-a872-001b789beaf2,0,Ленинград,Старший продавец-кассир
u909,ж,11.01.1986,01.04.2011,18799af4-7286-11e0-a872-001b789beaf2,0,Липки,Продавец-кассир
u911,ж,29.01.1981,01.04.2011,18799af6-7286-11e0-a872-001b789beaf2,1,Лобня,Управляющий
u915,ж,23.08.1980,01.04.2011,18799afc-7286-11e0-a872-001b789beaf2,1,Локоть,Управляющий
u921,ж,14.05.1960,01.04.2011,9cbea43f-727a-11e0-a872-001b789beaf2,0,Лукский,Старший продавец-кассир
u923,ж,16.04.1981,01.04.2011,2872f0a9-722e-11e0-a872-001b789beaf2,0,Лысьва,Продавец-кассир
u925,ж,22.04.1985,01.04.2011,2872f0ab-722e-11e0-a872-001b789beaf2,0,Люберцы,Старший продавец-кассир
u927,ж,22.11.1987,01.04.2011,2872f0b9-722e-11e0-a872-001b789beaf2,1,Людиново,Управляющий
u936,ж,31.07.1975,01.04.2011,9cbea426-727a-11e0-a872-001b789beaf2,1,Малая Вишера,Управляющий
u939,ж,09.08.1984,01.04.2011,2872f0bb-722e-11e0-a872-001b789beaf2,1,Маркс,Управляющий
u947,ж,20.07.1966,01.04.2011,18799aea-7286-11e0-a872-001b789beaf2,0,Меджинис цкали,Продавец-кассир
u962,ж,04.10.1972,01.04.2011,9cbea439-727a-11e0-a872-001b789beaf2,1,М-Каменка,Управляющий
u963,ж,22.09.1984,01.04.2011,9cbea42c-727a-11e0-a872-001b789beaf2,0,Моздок,Старший продавец-кассир
u968,ж,16.06.1977,01.04.2011,2872f0a3-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u974,ж,13.02.1975,01.04.2011,2872f0a0-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u976,ж,19.02.1980,01.04.2011,18799ae3-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u984,ж,06.03.1984,01.04.2011,2872f0ad-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u988,ж,06.05.1969,01.04.2011,2872f091-722e-11e0-a872-001b789beaf2,0,Москва,Территориальный менеджер
u989,ж,10.04.1975,01.04.2011,18799aeb-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1005,ж,16.12.1982,01.04.2011,2872f0af-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1009,ж,19.11.1978,01.04.2011,2872f091-722e-11e0-a872-001b789beaf2,0,Москва,Территориальный менеджер
u1011,ж,08.08.1990,01.04.2011,2872f0b3-722e-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1012,ж,10.10.1977,01.04.2011,18799ae3-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1015,ж,29.03.1972,01.04.2011,18799aee-7286-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1016,ж,19.10.1988,01.04.2011,2872f0a5-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1025,ж,14.01.1979,01.04.2011,2872f0ba-722e-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1026,ж,18.11.1992,01.04.2011,18799ae2-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1028,ж,22.05.1980,01.04.2011,18799ae5-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1033,ж,23.07.1975,01.04.2011,18799ae2-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1034,ж,02.01.1979,01.04.2011,25f54037-8a87-11e0-bf4a-001b789beaf2,0,Москва,Менеджер-координатор
u1035,ж,02.01.1979,01.04.2011,25f54037-8a87-11e0-bf4a-001b789beaf2,0,Москва,Менеджер-координатор
u1036,ж,02.01.1979,01.04.2011,25f54037-8a87-11e0-bf4a-001b789beaf2,0,Москва,Менеджер-координатор
u1037,ж,02.01.1979,01.04.2011,25f54037-8a87-11e0-bf4a-001b789beaf2,0,Москва,Менеджер-координатор
u1038,ж,27.02.1975,01.04.2011,97ff0678-cd05-11e2-8fe6-ac162d794eee,1,Москва,Управляющий
u1039,ж,27.02.1975,01.04.2011,97ff0678-cd05-11e2-8fe6-ac162d794eee,1,Москва,Управляющий
u1044,ж,22.08.1975,01.04.2011,18799ae7-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1062,ж,06.12.1969,01.04.2011,18799aed-7286-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1064,ж,13.05.1979,01.04.2011,2872f0a4-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1075,ж,12.04.1987,01.04.2011,2872f0a2-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1076,ж,12.04.1987,01.04.2011,2872f0a2-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1077,ж,25.04.1975,01.04.2011,18799aec-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1078,ж,25.04.1975,01.04.2011,18799aec-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1081,ж,22.12.1984,01.04.2011,3fb5475a-c2a1-11e2-a9a2-ac162d794eee,0,Москва,Продавец-кассир
u1082,ж,17.03.1979,01.04.2011,18799afb-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1084,ж,02.06.1978,01.04.2011,2513a7ab-da5f-11e2-8bd0-ac162d794eee,0,Москва,Продавец-кассир
u1085,ж,02.06.1978,01.04.2011,2513a7ab-da5f-11e2-8bd0-ac162d794eee,0,Москва,Продавец-кассир
u1087,ж,27.11.1978,01.04.2011,2872f0bc-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1089,ж,07.11.1974,01.04.2011,2872f097-722e-11e0-a872-001b789beaf2,0,Воткинск,Продавец-кассир
u1106,ж,27.03.1973,01.04.2011,35ff12ec-fda5-11e2-ba2c-ac162d794eee,1,Москва,Управляющий
u1108,ж,07.11.1974,01.04.2011,2872f097-722e-11e0-a872-001b789beaf2,0,Воткинск,Продавец-кассир
u1112,ж,07.12.1976,01.04.2011,18799aed-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1113,ж,07.12.1976,01.04.2011,18799aed-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1114,ж,29.11.1979,01.04.2011,18799af4-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1124,ж,21.01.1979,01.04.2011,18799ae2-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1136,ж,04.11.1973,01.04.2011,b7bb375e-b5f2-11e1-b1e2-001b789beaf2,0,Москва,Менеджер по товарной логистике
u1143,ж,07.06.1987,01.04.2011,18799aec-7286-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1145,ж,20.01.1963,01.04.2011,18799af8-7286-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1151,ж,08.01.1981,01.04.2011,18799afb-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1153,ж,14.05.1990,01.04.2011,2872f0bb-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1154,ж,14.05.1990,01.04.2011,2872f0bb-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1155,ж,14.12.1975,01.04.2011,18799af1-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1156,ж,17.09.1986,01.04.2011,18799aee-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1158,ж,03.03.1985,01.04.2011,2872f0b2-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1172,м,08.06.1969,01.04.2011,2872f0a2-722e-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1173,м,08.06.1969,01.04.2011,2872f0a2-722e-11e0-a872-001b789beaf2,1,Москва,Управляющий
u1181,ж,12.05.1984,01.04.2011,18799af4-7286-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1185,ж,11.10.1981,01.04.2011,2872f0a0-722e-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1194,ж,22.06.1977,01.04.2011,572f05ec-fa8e-11e2-ba2c-ac162d794eee,0,Москва,Менеджер по заказам
u1195,ж,22.06.1977,01.04.2011,572f05ec-fa8e-11e2-ba2c-ac162d794eee,0,Москва,Менеджер по заказам
u1205,ж,26.01.1987,01.04.2011,18799af1-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1209,ж,25.03.1985,01.04.2011,2872f0a0-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1215,ж,15.04.1981,01.04.2011,35bbbbb6-60b0-11e3-a917-ac162d794eee,0,Москва,Продавец-кассир
u1219,ж,26.10.1988,01.04.2011,f7bbec99-2a09-11e1-80c3-001b789beaf2,0,Москва,Продавец-кассир
u1220,ж,26.10.1988,01.04.2011,f7bbec99-2a09-11e1-80c3-001b789beaf2,0,Москва,Продавец-кассир
u1248,ж,07.12.1986,01.04.2011,fc8f3b93-e535-11e1-a52a-001b789beaf2,0,Москва,Менеджер
u1258,ж,20.09.1986,01.04.2011,18799aeb-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1259,ж,20.09.1986,01.04.2011,18799aeb-7286-11e0-a872-001b789beaf2,0,Москва,Старший продавец-кассир
u1278,ж,16.10.1987,01.04.2011,2872f0bb-722e-11e0-a872-001b789beaf2,0,Москва,Продавец-кассир
u1284,ж,28.04.1986,01.04.2011,5e63e5cb-a472-11e2-9998-001b789beaf2,0,Москва,Продавец-кассир
u1291,ж,10.09.1966,01.04.2011,9cbea422-727a-11e0-a872-001b789beaf2,0,М-Сурена,Продавец-кассир
u1297,ж,13.04.1974,01.04.2011,6fbb2818-f632-11e0-9c6e-001b789beaf2,0,Мурманск,Продавец-кассир
u1298,ж,12.06.1984,01.04.2011,572f0600-fa8e-11e2-ba2c-ac162d794eee,1,Муром,Управляющий
u1305,ж,28.10.1984,01.04.2011,2872f0b8-722e-11e0-a872-001b789beaf2,1,Набережные Челны,Управляющий
u1306,ж,28.10.1984,01.04.2011,2872f0b8-722e-11e0-a872-001b789beaf2,1,Набережные Челны,Управляющий
u1333,ж,29.05.1965,01.04.2011,9cbea408-727a-11e0-a872-001b789beaf2,0,Нижний Новгород,Старший продавец-кассир
u1334,ж,30.08.1988,01.04.2011,18799afc-7286-11e0-a872-001b789beaf2,0,Нижний Тагил 39,Продавец-кассир
u1336,ж,08.01.1969,01.04.2011,aff6514e-e4ee-11e0-9c6e-001b789beaf2,0,Николаев,Старший продавец-кассир
u1337,ж,23.05.1973,01.04.2011,2872f098-722e-11e0-a872-001b789beaf2,0,Николаевск,Территориальный менеджер
u1338,ж,23.02.1973,01.04.2011,9cbea42e-727a-11e0-a872-001b789beaf2,1,Николаевск,Управляющий
u1340,ж,01.03.1974,01.04.2011,2872f0b2-722e-11e0-a872-001b789beaf2,0,Никольское,Продавец-кассир
u1341,ж,02.01.1980,01.04.2011,18799aed-7286-11e0-a872-001b789beaf2,0,Ниновка,Старший продавец-кассир
u1345,ж,31.12.1983,01.04.2011,9cbea425-727a-11e0-a872-001b789beaf2,0,Новгород,Старший продавец-кассир
u1346,ж,08.12.1984,01.04.2011,9cbea425-727a-11e0-a872-001b789beaf2,0,Новгород,Старший продавец-кассир
u1347,ж,16.06.1985,01.04.2011,9cbea425-727a-11e0-a872-001b789beaf2,1,Новгород,Управляющий
u1350,ж,29.01.1981,01.04.2011,8db2b46a-6758-11e1-933a-001b789beaf2,0,Новоалександровск,Территориальный менеджер
u1372,ж,24.04.1981,01.04.2011,18799adf-7286-11e0-a872-001b789beaf2,0,Новосибирск,Продавец-кассир
u1373,ж,09.07.1981,01.04.2011,18799ae1-7286-11e0-a872-001b789beaf2,0,Новосибирск,Продавец-кассир
u1374,ж,22.11.1977,01.04.2011,18799adf-7286-11e0-a872-001b789beaf2,1,Новосибирск,Управляющий
u1377,ж,10.12.1975,01.04.2011,18799ae1-7286-11e0-a872-001b789beaf2,1,Новосибирск,Управляющий
u1379,ж,30.05.1975,01.04.2011,18799ae0-7286-11e0-a872-001b789beaf2,1,Новосибирск,Управляющий
u1385,ж,29.03.1980,01.04.2011,18799adf-7286-11e0-a872-001b789beaf2,0,Новосибирск,Старший продавец-кассир
u1388,ж,14.08.1981,01.04.2011,18799ae1-7286-11e0-a872-001b789beaf2,0,Новосибирск,Старший продавец-кассир
u1389,ж,14.07.1977,01.04.2011,18799ae0-7286-11e0-a872-001b789beaf2,0,Новосибирск,Старший продавец-кассир
u1390,ж,04.07.1969,01.04.2011,18799adf-7286-11e0-a872-001b789beaf2,0,Новосибирск,Старший продавец-кассир
u1394,ж,17.11.1983,01.04.2011,18799af5-7286-11e0-a872-001b789beaf2,0,Новочебоксарск,Старший продавец-кассир
u1398,ж,01.06.1976,01.04.2011,9cbea43a-727a-11e0-a872-001b789beaf2,0,Новочеркасск,Продавец-кассир
u1400,ж,30.01.1987,01.04.2011,9cbea43a-727a-11e0-a872-001b789beaf2,0,Новочеркасск,Старший продавец-кассир
u1402,ж,01.08.1981,01.04.2011,9cbea434-727a-11e0-a872-001b789beaf2,0,Новошахтинск,Старший продавец-кассир
u1405,ж,11.05.1981,01.04.2011,9cbea434-727a-11e0-a872-001b789beaf2,0,Новошахтинск,Старший продавец-кассир
u1406,ж,15.09.1961,01.04.2011,9cbea434-727a-11e0-a872-001b789beaf2,1,Новошахтинск,Управляющий
u1407,ж,17.04.1983,01.04.2011,9cbea434-727a-11e0-a872-001b789beaf2,0,Новошахтинск,Продавец-кассир
u1417,ж,12.11.1968,01.04.2011,18799ada-7286-11e0-a872-001b789beaf2,0,Н-Ульяновка,Продавец-кассир
u1420,ж,16.07.1965,01.04.2011,9cbea423-727a-11e0-a872-001b789beaf2,0,Одесса,Продавец-кассир
u1425,ж,13.08.1975,01.04.2011,18799afd-7286-11e0-a872-001b789beaf2,1,Озерный,Управляющий
u1426,ж,13.08.1975,01.04.2011,18799afd-7286-11e0-a872-001b789beaf2,1,Озерный,Управляющий
u1434,ж,24.11.1980,01.04.2011,2872f0a3-722e-11e0-a872-001b789beaf2,0,Октябрьский,Продавец-кассир
u1436,ж,17.04.1987,01.04.2011,18799add-7286-11e0-a872-001b789beaf2,0,Олекминск,Старший продавец-кассир
u1441,ж,18.03.1981,01.04.2011,18799ada-7286-11e0-a872-001b789beaf2,0,Омск,Старший продавец-кассир
u1446,ж,27.03.1982,01.04.2011,18799aeb-7286-11e0-a872-001b789beaf2,1,Омутнинск,Управляющий
u1447,ж,13.07.1969,01.04.2011,9cbea441-727a-11e0-a872-001b789beaf2,0,Орджоникидзе,Старший продавец-кассир
u1452,ж,27.02.1988,01.04.2011,35bbbbb6-60b0-11e3-a917-ac162d794eee,1,Орел,Управляющий
u1453,ж,27.02.1988,01.04.2011,35bbbbb6-60b0-11e3-a917-ac162d794eee,1,Орел,Управляющий
u1454,ж,27.02.1988,01.04.2011,35bbbbb6-60b0-11e3-a917-ac162d794eee,1,Орел,Управляющий
u1459,ж,25.11.1974,01.04.2011,2d58ec11-616d-11e3-a917-ac162d794eee,0,Оренбург,Старший продавец-кассир
u1461,ж,09.01.1972,01.04.2011,9cbea42a-727a-11e0-a872-001b789beaf2,0,Оренбург,Старший продавец-кассир
u1470,ж,19.04.1990,01.04.2011,2872f0b4-722e-11e0-a872-001b789beaf2,0,Орск,Продавец-кассир
