uid,наименование программы,is_webinar,Дата,фактическое количество часов,Оцека (если предусмотрена курсом),uid тренера
u1798,Аттестация (Тест 1 кейс),0,2014.07.02,8,"4,3",не установлен
u1798,Аттестация (Тест 1 кейс),0,2014.07.02,8,"4,3",не установлен
u1787,Аттестация (Тест 1 кейс),0,2014.06.04,1,"4,5",не установлен
u1717,Аттестация (Тест 1 кейс),0,2014.07.02,8,"4,6",не установлен
u1717,Аттестация (Тест 1 кейс),0,2014.07.02,8,"4,6",не установлен
u1711,Аттестация (Тест 1 кейс),0,2014.07.02,8,"4,3",не установлен
u1711,Аттестация (Тест 1 кейс),0,2014.07.02,8,"4,3",не установлен
u1628,Аттестация (Тест 1 кейс),0,2014.3.24,13,,не установлен
u1628,Аттестация (Тест 1 кейс),0,2014.3.24,13,,не установлен
u1624,Аттестация (Тест 1 кейс),0,2014.07.02,4,"4,6",не установлен
u1624,Аттестация (Тест 1 кейс),0,2014.07.02,4,"4,6",не установлен
u159,Аттестация (Тест 1 кейс),0,2014.5.28,1,"4,65",не установлен
u1527,Аттестация (Тест 1 кейс),0,2014.3.24,13,,не установлен
u1527,Аттестация (Тест 1 кейс),0,2014.3.24,13,,не установлен
u1440,Аттестация (Тест 1 кейс),0,2014.5.30,8,"4,025",не установлен
u1440,Аттестация (Тест 1 кейс),0,2014.5.30,8,"4,025",не установлен
u1431,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1431,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1431,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1431,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1431,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1314,Аттестация (Тест 1 кейс),0,2014.3.31,8,"4,6",не установлен
u1199,Аттестация (Тест 1 кейс),0,2014.07.02,1,"4,75",не установлен
u1171,Аттестация (Тест 1 кейс),0,2014.1.13,0,"4,3",не установлен
u1159,Аттестация (Тест 1 кейс),0,2014.4.28,1,"4,3",не установлен
u1159,Аттестация (Тест 1 кейс),0,2014.4.28,1,"4,3",не установлен
u1159,Аттестация (Тест 1 кейс),0,2014.4.28,1,"4,3",не установлен
u1159,Аттестация (Тест 1 кейс),0,2014.4.28,1,"4,3",не установлен
u1159,Аттестация (Тест 1 кейс),0,2014.4.28,1,"4,3",не установлен
u1152,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1152,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1152,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1152,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1152,Аттестация (Тест 1 кейс),0,2014.4.28,1,,не установлен
u1120,Аттестация (Тест 1 кейс),0,2014.1.14,1,,не установлен
u1043,Аттестация (Тест 1 кейс),0,2014.1.14,1,"4,3",не установлен
u88,Аттестация (Тест 1 кейс),0,2014.2.25,1,102,u417
u88,Аттестация (Тест 1 кейс),0,2014.2.25,1,102,u417
u88,Аттестация (Тест 1 кейс),0,2014.2.25,1,102,u417
u537,Аттестация (Тест 1 кейс),0,2014.2.24,1,111,u417
u537,Аттестация (Тест 1 кейс),0,2014.2.24,1,111,u417
u537,Аттестация (Тест 1 кейс),0,2014.2.24,1,111,u417
u663,Аттестация (Тест 1 кейс),0,2014.3.31,,"4,3",u417
u580,Аттестация (Тест 1 кейс),0,2014.3.25,,"4,3",u417
u454,Аттестация (Тест 1 кейс),0,2014.1.13,,"4,3",u417
u2090,Аттестация (Тест 1 кейс),0,2014.1.14,,"4,3",u417
u1438,Аттестация (Тест 1 кейс),0,2014.1.14,,"4,3",u417
u1360,Аттестация (Тест 1 кейс),0,2014.1.24,,"4,3",u417
u1325,Аттестация (Тест 1 кейс),0,2014.3.24,,"4,3",u417
u1204,Аттестация (Тест 1 кейс),0,2014.1.14,,"4,3",u417
u948,Аттестация (Тест 1 кейс),0,2014.09.05,1,,u417
u905,Аттестация (Тест 1 кейс),0,2014.9.29,,"3,85",u417
u905,Аттестация (Тест 1 кейс),0,2014.9.29,,"3,85",u417
u782,Аттестация (Тест 1 кейс),0,2014.10.29,1,,u417
u504,Аттестация (Тест 1 кейс),0,2014.9.29,,"4,3",u417
u504,Аттестация (Тест 1 кейс),0,2014.9.29,,"4,3",u417
u2070,Аттестация (Тест 1 кейс),0,2014.10.28,8,,u417
u2070,Аттестация (Тест 1 кейс),0,2014.10.28,8,,u417
u2070,Аттестация (Тест 1 кейс),0,2014.10.28,8,,u417
u1442,Аттестация (Тест 1 кейс),0,2014.9.29,,"4,45",u417
u1442,Аттестация (Тест 1 кейс),0,2014.9.29,,"4,45",u417
u1391,Аттестация (Тест 1 кейс),0,2014.9.29,,"3,93",u417
u1391,Аттестация (Тест 1 кейс),0,2014.9.29,,"3,93",u417
u1411,Аттестация (Тест 1 кейс),0,2014.8.27,1,,u417
u1411,Аттестация (Тест 1 кейс),0,2014.8.27,1,,u417
u89,Аттестация (Тест 1 кейс),0,2014.07.01,8,"4,57",u417
u89,Аттестация (Тест 1 кейс),0,2014.07.01,8,"4,57",u417
u1604,Аттестация (Тест 1 кейс),0,2014.06.04,0,"4,6",u417
u1604,Аттестация (Тест 1 кейс),0,2014.06.04,0,"4,6",u417
u965,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u965,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u965,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u965,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u965,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u948,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,3",u417
u948,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,3",u417
u905,Аттестация (Тест 1 кейс),0,2014.10.03,1,,u417
u663,Аттестация (Тест 1 кейс),0,2014.3.31,8,"4,3",u417
u580,Аттестация (Тест 1 кейс),0,2014.3.25,0,,u417
u580,Аттестация (Тест 1 кейс),0,2014.3.25,0,,u417
u454,Аттестация (Тест 1 кейс),0,2014.1.13,0,"4,3",u417
u217,Аттестация (Тест 1 кейс),0,2014.5.29,0,"4,725",u417
u217,Аттестация (Тест 1 кейс),0,2014.5.29,0,"4,725",u417
u1924,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,63",u417
u1924,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,63",u417
u1760,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,4",u417
u1760,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,4",u417
u1472,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u1472,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u1472,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u1472,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u1472,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u417
u1438,Аттестация (Тест 1 кейс),0,2014.1.13,0,"4,3",u417
u1391,Аттестация (Тест 1 кейс),0,2014.10.03,1,,u417
u1325,Аттестация (Тест 1 кейс),0,2014.3.24,13,,u417
u1325,Аттестация (Тест 1 кейс),0,2014.3.24,13,,u417
u1274,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,4",u417
u1274,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,4",u417
u1212,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,3",u417
u1212,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,3",u417
u1368,Аттестация (Тест 1 кейс),0,2014.8.28,1,,u390
u789,Аттестация (Тест 1 кейс),0,2014.8.28,1,,u390
u1482,Аттестация (Тест 1 кейс),0,2014.8.28,1,,u390
u803,Аттестация (Тест 1 кейс),1,2014.10.30,2,,u390
u797,Аттестация (Тест 1 кейс),1,2014.10.29,6,,u390
u1799,Аттестация (Тест 1 кейс),1,2014.10.29,6,,u390
u1773,Аттестация (Тест 1 кейс),1,2014.10.29,6,,u390
u1489,Аттестация (Тест 1 кейс),1,2014.10.28,4,,u390
u866,Аттестация (Тест 1 кейс),1,2014.8.28,1,,u390
u55,Аттестация (Тест 1 кейс),1,2014.8.28,1,,u390
u1849,Аттестация (Тест 1 кейс),0,2014.5.22,2,"4,3",u390
u1013,Аттестация (Тест 1 кейс),0,2014.2.24,1,,u375
u1013,Аттестация (Тест 1 кейс),0,2014.2.24,1,,u375
u1013,Аттестация (Тест 1 кейс),0,2014.2.24,1,,u375
u1876,Аттестация (Тест 1 кейс),0,2014.3.24,,"4,5",u375
u1464,Аттестация (Тест 1 кейс),0,2014.3.25,,"4,8",u375
u1013,Аттестация (Тест 1 кейс),0,2014.3.24,,,u375
u532,Аттестация (Тест 1 кейс),0,2014.9.30,,"4,38",u375
u1874,Аттестация (Тест 1 кейс),0,2014.11.26,8,,u375
u1874,Аттестация (Тест 1 кейс),0,2014.11.26,8,,u375
u606,Аттестация (Тест 1 кейс),0,2014.8.26,1,"4,4",u375
u606,Аттестация (Тест 1 кейс),0,2014.8.26,1,"4,4",u375
u1726,Аттестация (Тест 1 кейс),0,2014.8.26,1,"4,6",u375
u1726,Аттестация (Тест 1 кейс),0,2014.8.26,1,"4,6",u375
u1135,Аттестация (Тест 1 кейс),0,2014.6.30,8,"3,5",u375
u1135,Аттестация (Тест 1 кейс),0,2014.6.30,8,"3,5",u375
u1135,Аттестация (Тест 1 кейс),0,2014.6.30,8,"3,5",u375
u1699,Аттестация (Тест 1 кейс),0,2014.06.04,0,"4,5",u375
u1699,Аттестация (Тест 1 кейс),0,2014.06.04,0,"4,5",u375
u956,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,43",u375
u956,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,43",u375
u930,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,55",u375
u930,Аттестация (Тест 1 кейс),0,2014.7.30,9,"4,55",u375
u875,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,63",u375
u875,Аттестация (Тест 1 кейс),0,2014.7.29,9,"4,63",u375
u859,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u375
u859,Аттестация (Тест 1 кейс),0,2014.4.28,1,,u375
